,BOOKED
21254,0
5396,0
48103,0
15748,0
24882,0
50207,0
19944,0
39370,0
55267,1
35672,0
29677,0
26802,0
40911,0
14317,0
12399,0
50476,0
9225,0
76,0
13523,0
32433,0
30077,0
50553,0
18058,0
51746,0
25833,0
21143,0
39154,0
22780,0
29511,0
6675,0
51556,1
8524,0
30476,0
45544,0
4937,0
45202,0
40187,0
31692,0
12595,0
35879,0
27490,0
17455,0
4460,1
11034,0
12178,0
2484,0
37436,0
28971,0
14431,0
52159,0
18456,0
25722,0
42011,0
52582,0
45601,0
4380,0
20095,0
25191,0
41814,0
25862,0
47741,0
41546,0
40962,1
32603,0
53719,0
20249,1
10445,1
4816,0
47508,0
36305,1
3549,0
28922,0
7640,0
6645,0
40076,0
43565,0
54719,0
22137,0
19458,0
4475,0
25643,0
2925,0
30522,0
14780,0
3931,0
24643,0
32489,1
32096,0
14011,0
32935,0
11651,0
45861,0
21847,1
20192,0
50928,0
16946,0
42388,0
32601,0
37358,0
36745,1
32620,0
32360,0
39547,0
31849,1
16775,0
23068,0
46690,0
22436,0
1610,0
4463,0
44195,0
4165,0
31980,0
33281,0
30222,0
8753,0
13652,1
39026,0
5908,0
4078,0
9839,0
32334,0
21833,0
24873,0
3063,0
16502,1
22025,0
15745,1
20371,0
41185,0
35040,0
25166,0
190,0
52702,0
45408,1
17811,0
46881,0
36123,1
24399,0
48317,0
37250,1
33343,0
53061,1
51131,0
43764,0
15585,0
41103,0
29102,1
20905,1
3267,0
34329,0
16123,0
22878,0
29130,0
30224,1
36218,0
49288,0
17398,0
25077,1
24673,0
21639,0
25267,1
4864,0
1651,1
24779,0
1213,0
49017,0
48839,0
14977,0
55116,0
29168,1
54610,0
7132,1
6061,0
11908,1
54181,0
13343,0
3891,1
30135,0
29748,0
14969,0
3542,0
44542,1
9311,1
43944,0
10318,0
40428,0
41828,1
5616,1
30776,0
51277,0
23997,0
43603,0
52717,0
45012,0
32802,0
30281,0
52430,1
5805,0
45983,0
47560,1
4994,0
1698,0
49030,0
12177,0
12721,1
46413,0
38955,1
43260,1
14589,1
46430,0
5923,0
39480,0
32315,0
13339,1
29826,1
38573,0
37591,0
28692,0
14699,0
1386,0
51421,0
16861,0
43891,0
16406,0
8368,0
35700,0
6261,0
31582,0
30664,0
28503,0
2514,0
47566,0
36428,0
17294,0
3081,0
8609,0
24146,0
41023,0
45143,0
47042,0
31979,0
697,0
49809,0
24218,0
8642,0
52114,0
38588,0
182,0
29955,0
12419,0
45323,0
27410,0
48560,0
51309,1
4227,0
46389,0
20426,0
8781,1
38467,0
24274,0
23227,1
50483,0
10641,1
52500,1
9157,0
24367,0
44322,1
12594,0
11956,0
35591,0
1996,0
1271,0
33609,0
50336,0
43542,0
15963,0
42560,0
31019,0
34174,0
21686,0
4467,0
34303,0
52005,0
24047,0
49763,0
16968,0
40829,0
13014,0
8257,0
3564,0
35036,0
17648,0
53761,1
49718,0
15676,0
39186,0
50139,0
51849,0
4786,0
12702,0
844,0
25749,0
17616,0
5375,0
28651,0
7209,0
25576,0
2181,1
6681,0
2637,0
34695,0
25309,0
23618,1
9692,0
31070,0
48613,1
3229,1
47839,0
52505,0
50478,0
36389,0
38930,0
54826,0
11559,0
30903,0
17344,0
24230,1
38464,0
31248,0
42559,0
1327,0
51917,0
40654,0
40167,0
7267,0
27308,0
1242,0
43066,0
33114,0
30884,0
2329,0
46086,0
32023,0
17722,0
37315,0
52598,0
4253,1
21592,0
33487,0
45603,0
36434,0
46466,0
10335,0
5806,0
36739,0
4089,0
17444,0
50027,0
43870,0
24022,0
11730,0
12290,0
22429,0
25222,1
54366,0
20044,0
21057,0
38739,0
6520,0
44436,0
47778,0
49782,0
38763,0
22731,0
43917,0
8735,0
54996,0
46574,1
636,0
12727,0
31083,0
11918,0
31712,0
29291,0
17408,0
5025,0
27894,0
19102,0
4431,0
44371,1
16100,0
50640,1
17458,1
36918,1
25630,0
24857,0
42776,0
19354,0
44094,0
2516,0
38675,0
4332,0
32978,0
42178,0
46692,0
13604,0
16725,1
2066,0
37699,0
18952,0
10490,1
29202,0
38300,0
29889,0
54725,0
30275,0
8014,0
48557,0
42185,0
49894,0
20792,1
19073,1
50319,0
50805,0
50115,0
37595,0
22067,1
32277,1
29026,0
45884,0
15605,0
11505,0
24695,0
5191,1
25689,0
48484,1
15549,0
43482,0
39041,0
37821,1
34890,0
19844,0
1284,0
17023,0
38653,1
52181,0
834,0
10820,0
10133,0
36185,0
9747,0
21772,0
3779,0
11669,0
18292,0
39837,0
26231,0
16455,0
28840,0
29324,0
14545,0
9516,0
42338,0
25107,0
19123,0
51893,0
22903,0
28855,1
24516,1
43378,0
22351,1
3715,1
37665,0
50469,0
14035,0
874,0
9853,0
24379,0
28268,0
36407,0
31589,0
21916,0
16096,0
32817,0
47930,0
43905,1
14913,0
27811,0
36126,1
40231,0
8539,1
14092,0
8334,0
15079,0
16186,0
11420,0
25430,0
36425,0
43753,0
3290,1
8983,0
21638,0
40307,0
30156,0
39503,0
51094,0
21217,0
39271,0
13206,0
32447,0
26973,0
28306,0
46952,0
38312,0
45622,0
42689,0
46636,0
6777,0
32271,0
30316,0
27455,0
2558,0
4966,0
6025,1
52556,0
35403,0
22026,0
35096,0
54730,1
15080,0
43039,0
34196,0
17166,0
4007,0
14238,1
14643,0
15797,0
39575,1
44959,0
16982,0
36120,0
39840,0
31193,0
39105,0
44704,0
32194,0
18361,0
15349,0
1021,0
51858,0
25797,0
24028,1
22145,0
22316,0
14120,1
48965,0
31623,0
37614,1
19154,0
46527,0
5621,0
40145,0
18289,0
26146,0
31013,0
25094,0
7721,0
27304,0
36773,0
12855,0
335,0
21279,0
1028,0
10438,0
52502,0
7339,0
35866,0
52313,0
25889,0
46017,0
13396,0
22499,0
43676,0
30268,0
12104,0
1465,0
16990,0
33755,0
51446,0
47564,0
9470,0
34984,0
5423,1
14793,1
35565,0
44574,1
54379,0
27354,0
38609,0
53338,0
961,1
8907,1
9587,0
10633,0
11880,0
19080,0
15738,0
40086,0
1644,0
25719,0
14009,0
53208,0
51774,0
39133,0
42566,0
22423,0
3760,0
47809,0
22220,1
37458,0
19733,0
52531,0
48617,0
48033,0
21670,0
15777,1
6794,0
6640,0
3417,0
49130,0
14282,1
32862,0
14768,1
30695,0
15572,0
41875,0
29353,0
14409,0
3428,1
45219,0
46744,0
20067,0
10129,0
50824,0
1805,0
367,1
6556,0
32725,0
46534,0
23762,0
14947,0
34279,0
30759,0
46839,0
3872,0
23675,0
45255,1
49042,0
15816,0
475,0
29905,0
40692,0
24707,0
14689,0
4834,0
13654,0
19454,0
50920,0
37133,0
40508,0
12031,0
7885,0
34834,0
31519,0
29546,0
3656,0
13316,0
41282,0
24336,0
860,0
12406,0
21751,0
43270,0
41559,1
27634,0
6299,0
33211,0
35062,0
33072,0
37738,0
15600,0
8495,0
40245,1
51831,0
32759,0
40629,0
42939,1
11075,0
5395,0
25706,0
6453,1
20547,0
3595,0
43225,0
32113,0
35210,0
43461,0
19084,0
42174,0
37848,0
10803,0
21553,0
36082,0
13895,0
14608,0
7187,0
13697,0
7404,0
17819,1
44472,0
35192,0
7899,0
10113,0
30940,0
16039,0
15433,1
27306,0
52794,0
10850,0
20556,0
44845,1
37231,0
50812,0
44107,1
32878,0
28551,0
18687,0
16588,0
14705,0
34103,0
28247,0
9644,1
15407,0
15742,0
16672,1
6120,0
6455,0
53210,0
11357,0
34553,0
9047,0
120,0
35090,0
31550,1
50576,1
40978,0
39711,0
9224,1
34582,0
34360,0
26233,0
22968,0
41703,0
45717,0
470,0
52458,0
53664,0
27156,0
14615,0
48019,0
20885,0
27514,0
30824,0
49559,0
33164,0
42820,0
47208,1
675,1
25147,0
39305,0
3877,0
7111,0
5183,0
23159,0
33421,0
33294,0
44820,1
46038,0
18092,0
43301,0
4768,0
27439,0
45577,0
5712,0
39276,1
6551,0
19086,1
19072,1
7659,0
41225,0
29941,0
39452,0
29809,1
51239,0
4432,0
21494,0
51039,0
53487,1
42992,0
30666,0
17214,0
32380,1
20978,0
18295,0
54972,1
17107,0
20526,0
30404,0
7190,0
44018,0
53627,0
33723,0
28843,0
24622,0
35104,1
17326,0
12148,0
9727,0
50330,0
9119,1
52578,0
11067,0
41431,0
38212,0
23959,0
42177,0
18081,1
8131,0
29799,1
10841,1
49423,0
7573,0
43152,1
16784,1
22971,1
21758,0
12501,0
38369,0
39961,0
33242,0
37607,0
36138,0
7787,0
40451,0
23218,0
53122,1
7724,0
13426,0
28294,1
47972,0
27842,0
19581,0
54732,0
47657,0
11088,0
44287,0
20281,0
1433,1
17352,0
40502,0
1139,0
36488,0
5490,0
49766,0
32248,0
49834,1
16885,0
49529,0
22409,1
52875,0
23327,0
15425,0
18795,0
8267,0
48169,0
20684,0
28068,0
22053,1
3899,0
41531,0
8187,0
45438,1
37272,0
9594,1
19134,0
37777,0
33119,0
19345,0
12680,0
13442,0
50195,0
37912,0
30323,0
40761,0
26898,1
9841,0
14555,0
30437,0
10979,0
40506,0
7035,0
13366,0
55238,0
24152,0
34693,0
20729,0
3917,0
51790,0
45751,0
33360,0
18870,0
39749,0
22279,0
42488,0
33239,0
21933,0
26365,0
15647,0
6469,0
24363,0
33823,1
52041,0
7098,1
50434,0
47377,0
20489,1
39835,1
38415,0
15704,0
32337,0
29508,0
39599,0
10788,0
35567,0
7686,0
22819,0
26493,0
4676,0
54615,0
38198,0
40267,0
47954,0
18264,0
10582,1
52429,1
8562,0
42363,0
33703,1
178,1
43113,0
12767,1
3275,0
28219,0
4362,0
49342,0
3142,0
16573,1
15350,0
18197,1
44929,0
49566,0
13635,1
6182,0
48628,0
19825,0
4265,0
40038,0
19135,0
46078,0
33231,0
42630,0
17369,0
41530,0
16297,0
7505,0
8339,0
18839,0
5269,0
44353,0
30838,0
46922,0
5062,0
9969,1
49066,0
54219,0
13890,0
50889,0
28194,0
10103,0
46375,1
36791,0
10614,0
24720,0
12588,0
49455,0
20182,0
652,0
21233,0
34135,1
40069,0
45893,0
30499,1
25808,0
53521,0
38970,0
37189,0
18734,1
45015,0
17896,0
34626,0
50211,0
21201,0
19275,0
54264,0
4034,0
26122,0
26668,0
11803,0
26015,0
21528,0
8615,0
17098,0
14485,0
32704,0
590,0
20927,0
28861,0
14275,0
14673,0
35336,1
49474,1
3934,1
19656,1
23698,0
47094,0
12435,1
38515,1
37471,0
51837,0
33688,0
12545,0
24362,0
2535,0
18960,0
4396,0
50605,1
41825,0
16423,0
36337,0
49534,0
15185,0
38967,0
6982,0
49527,0
35643,0
5031,0
28947,0
16072,1
11971,0
13700,0
5080,0
16016,0
40414,0
41450,1
33612,0
50234,1
3643,0
37944,0
35383,0
7503,0
23290,0
48404,0
24883,0
19939,0
46181,1
51218,0
24597,0
37841,0
24721,0
36189,0
13636,0
44912,1
7595,0
11944,1
193,0
35635,0
49187,0
25285,0
41123,0
30209,0
30588,0
37054,0
8654,0
31474,0
50067,0
31861,0
2605,0
51342,0
34970,0
50118,0
36144,1
48115,0
32444,0
15575,0
17349,0
29959,0
2180,0
24201,0
43362,0
24783,0
24243,0
31642,0
52781,0
20769,0
39050,0
48884,0
18052,0
29652,1
13984,0
39209,0
12240,0
23882,0
8722,0
46008,0
17240,0
3492,0
35093,0
45999,0
7192,0
15314,0
11393,0
53819,0
22105,1
2464,0
11931,0
23085,0
7879,0
1871,0
44121,0
48515,0
40406,0
8870,0
11431,0
895,0
35686,1
30534,0
34835,1
43836,0
18803,0
13936,0
39054,0
48384,0
53900,0
30455,0
54,0
7634,1
6565,0
7392,0
4494,0
25144,0
24275,1
23099,0
23437,0
28071,0
8543,0
11702,0
41979,0
49926,1
29037,1
4988,0
39687,1
21270,0
21262,0
50560,0
34959,0
39609,0
5404,0
12161,1
43720,0
30076,0
26049,0
41472,0
48506,0
47479,1
37031,0
10220,0
14157,0
44708,0
262,0
23562,0
27560,0
17066,0
54867,0
24496,0
51927,0
52847,0
23854,0
26626,0
24413,0
4723,1
36278,0
45454,0
32067,0
15269,0
11142,0
36938,1
52358,0
43274,0
13911,0
5533,1
51954,0
14853,0
31325,0
11610,0
43439,0
3558,0
33770,1
36297,0
3591,0
50969,0
11316,0
53486,0
20169,0
3252,1
30636,0
39703,0
30891,0
51208,0
29728,0
42207,0
16639,0
28080,0
20297,0
22123,1
49679,0
44613,0
54331,0
49723,0
10081,0
29227,0
11190,0
11519,0
47951,0
13001,1
28757,1
44312,0
8782,0
969,0
42517,1
24306,0
40291,0
40585,0
15710,0
15464,0
40214,1
6148,1
38277,0
51565,0
13688,0
16602,0
13156,0
27294,0
9833,0
23475,1
17092,0
7285,0
42159,1
21171,0
49724,0
30349,1
17983,0
54971,0
34525,0
14297,0
3446,0
19830,0
7568,0
33941,0
36437,0
46094,0
21908,0
53239,0
21094,0
42341,0
41731,0
24064,0
51739,0
35574,0
12330,0
1124,0
43405,0
20964,0
11859,0
26781,1
27940,0
42205,0
10514,0
28351,0
54375,0
4592,0
45318,1
37136,0
280,0
9141,0
43757,0
6074,0
7512,0
42856,0
27469,0
21471,0
22215,1
12996,0
3767,0
44656,1
36408,0
7146,1
7843,1
44746,0
52174,0
2392,0
1135,0
42027,0
11118,0
7791,0
25372,0
53406,0
38633,0
34076,0
16283,0
45264,0
11616,0
33405,0
7213,0
34395,0
30894,1
52395,0
23564,0
49467,0
24433,1
12215,0
48064,0
8263,1
19951,0
35105,0
40526,1
17225,1
47314,0
14278,0
38968,0
32884,0
19192,0
24869,0
51711,0
50591,0
25183,0
44534,1
38146,0
26725,0
54269,1
9049,0
29771,0
41821,0
18203,0
33894,1
33520,0
34394,0
17010,0
36046,0
49518,0
38727,0
17475,1
2318,1
2362,0
53447,0
3323,0
44858,1
21966,1
20375,0
25255,0
18568,0
11726,0
32777,1
24942,1
26706,0
1558,0
53326,0
33173,0
7776,1
32041,0
12890,0
188,0
6877,0
34544,0
3798,0
53879,0
12204,0
15859,0
29364,0
12593,0
4153,0
52695,0
47236,0
22328,0
45736,0
46268,0
3420,0
48925,0
42805,0
42354,0
43349,0
24887,0
42799,0
14325,0
5695,1
51422,0
1893,1
28092,0
50863,0
8284,1
49070,1
30286,0
8140,0
7412,0
53978,0
34800,0
610,0
14293,0
50531,0
29398,0
40197,1
43203,0
47226,0
27593,1
40836,1
21912,0
41308,0
18617,0
28265,0
55185,0
19093,1
43756,0
45573,0
12492,0
46862,0
9659,0
17378,0
46443,0
55208,0
13370,0
10537,0
24271,0
10017,0
26331,0
7858,0
39286,0
54122,0
26811,0
40766,0
13189,0
39540,1
22449,1
51162,0
8977,1
38364,0
25175,0
22692,0
15043,0
48155,0
17384,0
7794,0
54695,1
16077,0
5792,0
1215,0
4479,0
54443,0
53787,0
36923,1
2441,0
1774,1
34508,0
21438,0
18247,0
39896,0
30473,0
24624,0
19470,0
54830,0
8721,0
7325,1
46,0
1523,0
26753,0
18300,0
1916,1
46042,1
19141,0
3119,0
50047,0
42148,0
11273,0
41562,0
22144,0
16522,0
12772,0
31537,0
16347,0
44103,0
3985,0
52461,1
30176,0
30361,0
53810,0
19281,0
39084,0
22979,1
40448,0
8956,0
7895,0
34669,0
38719,0
54970,0
22577,0
50303,0
25979,0
47426,0
39566,0
23198,0
8211,0
1392,0
16606,0
40074,0
9835,0
1254,0
11045,0
35134,0
23664,0
39337,0
42031,0
46667,0
164,0
50242,1
48763,1
342,0
15995,1
33455,0
11262,0
35199,0
4003,1
35636,0
28744,0
2459,0
7985,0
7428,0
26573,0
16079,0
49142,0
39738,1
44511,0
18505,0
42924,0
11347,0
15936,0
53526,1
5803,0
33736,0
29301,0
51729,0
17446,0
24777,0
42302,0
52887,0
1856,0
45464,0
1757,0
510,0
43432,1
4647,0
5901,0
39032,0
32946,0
3203,0
47163,1
47142,0
4595,0
38762,0
37527,0
3045,1
21629,0
38721,0
21145,1
29284,0
34438,0
41082,0
40981,0
34065,0
16278,0
4555,1
16302,0
32025,0
54364,0
5309,0
20065,0
41976,0
22187,0
1067,0
41259,0
3441,1
19144,0
7524,0
41493,0
35038,0
40637,0
31764,0
25905,1
22284,0
46149,0
40554,0
27178,0
28817,0
31776,0
24200,0
8945,0
26831,0
16253,1
47358,0
14992,0
35029,0
29348,0
31066,0
21320,0
2246,0
10885,0
48373,0
41826,0
9011,0
39332,0
43931,0
45962,0
11334,0
38863,0
14967,0
41041,0
44383,0
30592,1
43533,0
544,0
11645,0
34026,0
42335,0
47399,0
25792,0
15707,0
51122,0
5441,0
54892,0
13093,0
28706,0
25291,1
43954,0
11870,0
18973,0
21785,1
22994,0
28585,0
42608,1
30556,1
37961,0
19408,0
42861,0
47348,0
35311,1
39900,1
17285,0
30445,0
45796,0
12763,0
54607,0
5205,0
1946,0
10019,1
30270,1
40168,0
10631,0
50791,0
7470,0
9640,0
1084,0
35514,0
27019,0
26113,0
44140,0
21109,0
10561,0
24714,1
216,0
52263,1
13280,0
2165,0
23980,1
603,0
28008,0
31150,0
4512,0
37295,0
52510,0
21715,0
27462,1
15150,0
41260,0
30931,0
49257,0
876,0
5030,0
7259,0
32080,0
25256,0
25851,0
34770,0
11360,0
42062,1
28967,1
7224,0
1850,0
10752,0
553,0
12624,0
6067,1
2594,0
45523,0
27820,0
1045,0
31568,1
31890,0
18674,0
25170,0
16286,0
28873,0
21902,1
24598,0
32695,0
48697,1
19579,0
51177,0
6228,0
35568,0
33386,0
9682,1
19456,0
12663,0
53875,0
32177,0
55001,0
26610,0
24557,0
11577,0
38676,0
51928,0
51650,0
39790,0
15937,0
24314,0
11986,1
18836,0
15576,0
54324,0
41042,0
45836,1
44354,1
23195,0
26574,0
13451,0
13591,0
16551,0
19041,0
8837,1
45526,0
53362,0
47200,0
29185,0
23766,1
45434,0
22473,0
3199,0
36846,0
18499,0
37450,0
12049,1
7435,0
40505,0
31306,0
24290,0
17270,1
13620,0
1929,0
173,0
32296,0
50715,1
42728,0
31043,1
53200,0
31082,1
45920,0
46309,0
18906,0
54592,0
45769,0
16355,0
25284,0
37971,0
50884,1
9435,0
10061,0
29115,0
9447,0
46910,0
9915,0
25432,0
30842,0
44395,0
18855,0
52773,0
52651,0
45689,0
2028,0
54549,0
46512,0
42899,0
35391,0
52659,1
6096,0
32715,0
38644,0
10379,0
30332,0
49345,1
19743,0
50032,0
46469,0
45433,0
6633,0
11515,0
23317,0
7906,0
36956,0
52986,0
27554,0
43073,0
28307,0
52487,0
28203,0
15883,0
2896,0
50480,1
28264,1
52845,0
34708,0
53708,0
37497,0
53452,0
29778,0
6279,0
42326,0
19151,0
31458,0
50864,0
46586,0
49754,0
22128,0
34476,0
1044,1
20028,0
51483,0
1186,0
46009,0
49927,1
31189,0
49235,0
2222,0
43776,0
37021,0
29172,0
5059,0
41373,0
23460,0
6122,0
16501,0
12079,0
27300,0
50013,1
43900,0
48073,0
51756,0
54586,0
44934,0
16479,0
10070,0
49339,0
47456,1
14010,1
8500,0
43141,0
1265,0
44799,0
17343,0
4929,1
42979,0
378,0
14150,0
47575,0
22572,0
36721,0
49657,1
32353,0
8971,0
32307,0
15025,0
46698,0
25705,0
23091,0
44245,0
33972,0
52726,0
47678,0
37435,0
12697,0
19584,0
29380,0
26600,0
24651,0
518,0
50108,0
54353,0
18682,0
2590,0
9538,0
47197,0
24076,0
17508,1
24542,0
45241,0
16488,0
429,0
34889,0
31206,0
49513,1
31696,0
36238,0
23739,0
44697,0
3248,0
19255,0
33061,0
49336,0
7416,1
33228,1
1244,0
24475,0
28486,0
54327,0
17962,0
10102,0
3733,1
47605,1
17572,1
7725,1
5475,0
37147,0
990,0
41708,0
50759,0
20180,0
8068,1
7557,0
28902,0
51021,0
22335,0
25753,0
35609,1
15105,0
10020,1
42376,1
6880,0
44172,0
16059,0
12785,1
33900,0
34369,0
54032,0
33217,0
30169,0
10621,0
37822,0
37952,0
33346,1
22483,0
50536,0
441,0
22156,0
2266,0
1261,0
5523,0
37556,0
5020,1
17293,0
7942,0
10959,0
24217,0
15155,0
36344,0
22617,0
53531,0
34180,0
35883,0
12299,0
38434,0
410,0
14389,0
21655,0
27398,0
52905,0
6962,0
24180,0
53977,0
48383,0
1422,0
14262,0
2670,1
52454,0
30736,0
17904,0
51584,0
48733,0
31737,0
8381,0
29577,0
36152,1
27425,0
36647,1
14734,0
32084,0
7342,0
39385,0
24549,0
23637,0
13231,0
15202,0
43460,0
36441,0
53263,0
52173,1
15093,0
29114,0
12817,0
40646,1
41701,0
47108,0
5719,0
40472,0
28050,0
44738,0
45758,0
41409,0
9106,0
28602,0
52573,0
45849,0
31902,1
774,1
5880,0
798,0
12911,0
30601,0
35807,0
45356,0
42381,0
44791,1
39850,0
47761,0
10485,0
25636,0
22506,1
33748,1
8792,1
44989,0
325,0
44990,0
1669,0
49128,0
14237,0
22384,0
40107,0
6635,0
15959,1
35378,0
10893,0
50361,0
11679,0
4961,0
41269,0
10981,0
16342,0
53029,0
5047,0
27719,0
31785,1
9978,0
10502,0
38143,0
46865,0
9930,0
16392,0
21110,0
49118,0
37588,0
19808,0
10024,0
2631,0
33689,0
7943,0
46609,0
43854,0
32895,0
20102,0
52024,1
50117,0
5100,0
21580,0
51950,0
15249,0
33623,1
37732,0
43943,1
13077,0
33111,0
46484,0
46011,0
12898,0
3597,1
54435,0
25079,0
31505,1
25865,0
20682,0
40004,1
5599,0
26576,0
24848,0
9622,0
14587,0
13957,0
13889,1
50105,0
37296,0
11209,0
16472,0
30684,0
18062,1
41381,0
38394,0
46981,0
43712,0
51362,0
18837,0
1276,0
5608,0
39677,0
25330,1
32162,0
772,0
23395,0
8490,0
7370,0
29191,0
18977,1
10075,0
35999,0
23780,0
55124,0
1399,0
25798,0
9198,1
37851,0
39757,0
54454,0
31147,0
15678,1
40912,0
45041,0
22737,0
25297,1
11548,0
38531,1
16178,1
11557,0
44239,0
53572,1
13710,0
39461,0
24104,0
26780,0
5221,0
41549,0
30934,0
33989,0
54823,0
42000,1
2873,0
47355,0
33777,0
15497,0
17160,0
35322,0
24711,0
54256,1
14013,1
16074,0
30469,0
6393,0
14179,0
14112,0
44298,0
5674,0
8391,0
22038,0
18879,0
31583,1
35818,0
13548,0
28593,1
14591,0
45755,1
34650,0
33498,1
44327,1
14473,0
46193,0
25898,0
20304,0
22271,0
28179,0
54423,0
42634,0
34882,0
41735,0
39295,0
13847,1
17413,0
47266,0
24080,0
48837,0
45054,0
37832,0
41513,0
12651,0
5620,0
25531,1
39004,0
36509,0
16961,0
7050,1
11058,1
26879,0
18238,1
25225,0
20655,0
20939,1
23571,0
48350,1
49871,0
23567,0
8799,0
461,0
13657,0
30461,1
34891,0
28193,0
3264,0
31235,0
26342,1
49500,0
10036,0
18607,0
1210,0
38664,0
16809,0
5313,1
53483,0
38773,0
25028,0
9058,0
32246,0
17445,0
54238,1
3841,0
41664,0
4173,0
31156,0
15285,0
53410,0
54525,1
19104,0
47545,0
41572,0
38630,0
17432,0
14049,0
45270,0
9012,0
44523,0
44842,0
16031,0
12268,0
17305,0
50044,0
42817,0
2850,1
36315,0
53266,0
12353,0
50462,1
50724,0
45106,0
20054,0
28592,0
17763,0
24960,0
17242,0
24639,0
39615,1
54417,0
11379,0
1219,1
4631,0
12203,0
44355,0
34545,0
38187,1
34709,1
36453,0
5794,0
1199,0
27394,0
27210,1
51524,1
41478,1
34386,1
17306,1
31108,1
10201,0
45218,0
47029,0
42026,0
51859,0
53756,0
49688,0
12608,1
54666,0
29156,0
27869,0
38207,0
39313,0
15293,0
22135,0
23925,1
13465,0
36091,0
6571,0
20179,0
53905,0
21023,0
9849,0
31096,0
1411,0
10698,0
44550,0
45981,0
14041,0
54814,0
31125,0
21734,0
10015,1
245,0
10914,0
39262,0
42369,0
9065,0
52776,0
48609,1
54768,1
38624,0
32359,0
5135,0
51742,0
32892,0
45254,1
32794,0
214,0
46447,0
28787,0
27920,0
33026,1
3454,0
1342,0
49510,0
43246,0
52609,0
26518,0
21042,0
52492,0
47003,0
24965,0
25671,0
20027,0
44532,0
3022,0
29958,1
11299,0
24174,0
270,0
827,0
29915,0
38376,0
11196,0
35967,0
18638,0
46791,0
15463,0
1272,0
37292,1
11332,0
46214,0
42936,0
3961,0
9184,0
6189,0
33086,1
20250,0
21509,0
26277,0
15143,0
48049,1
49701,1
44367,1
2602,0
53798,0
36959,0
40071,0
195,0
26950,0
45260,0
44108,0
50112,0
51981,0
10938,0
21392,0
31309,0
50781,0
9239,0
29303,1
32060,0
29195,0
40466,1
54434,1
13588,0
21557,1
52101,1
41968,0
25140,0
8336,0
3721,0
39976,0
55226,0
11692,0
40613,0
33746,0
23716,0
24183,0
42808,0
19324,0
16944,0
27846,0
37677,0
46222,0
28024,0
53114,0
980,0
3143,0
16254,0
48899,0
12528,1
20530,1
54813,0
8398,0
17067,0
42102,0
4206,0
51730,0
11423,0
28800,0
8999,0
49119,0
32749,0
14973,0
44535,0
34697,0
47045,0
43645,0
45636,0
37791,0
45236,0
14650,0
41353,0
14855,0
49844,0
54638,0
32144,0
53954,0
3884,0
52211,0
7494,0
22680,0
55145,0
40540,0
26606,0
5897,0
22062,1
31549,0
41680,0
20508,1
11963,0
47282,0
25940,0
8897,1
9943,0
29517,0
33809,0
7467,0
27840,0
37689,0
42733,0
31784,0
9898,0
41712,0
17370,0
22059,0
28012,0
48857,0
7485,0
46483,1
6162,0
39845,0
14361,0
36727,0
14234,0
1053,0
15385,0
50537,0
8813,1
14034,1
12349,0
36388,0
40902,0
41191,1
8379,0
32551,0
35850,1
14701,0
15722,0
8255,1
37244,0
38768,0
3455,0
2148,0
38327,0
37725,0
23052,0
42373,0
41389,0
32912,0
21926,0
2951,0
41492,0
7041,0
4277,0
101,0
1223,1
9105,0
39244,0
7823,0
48154,0
3680,0
22403,1
8485,0
43647,0
12590,0
44275,0
4130,1
12709,0
38176,0
52508,0
45639,0
33682,0
22771,1
21327,0
48294,1
38281,0
17449,0
17070,0
25210,0
22046,0
494,0
42453,0
29772,0
55216,1
42863,0
16839,0
35599,0
16352,0
39161,0
9888,0
37515,0
28710,0
27862,0
19380,0
2273,1
30938,0
9449,0
36259,1
16338,0
17721,0
1423,0
8738,1
53293,0
2579,0
28350,1
42918,0
19368,0
45425,0
44300,0
7900,0
33947,0
34587,0
8755,1
34201,0
15408,0
40012,1
32019,0
10092,0
8384,0
13777,0
7078,0
39939,0
32868,0
5399,0
47205,0
54940,0
21796,0
25293,0
37974,0
26891,0
7875,0
9544,0
18920,0
40338,0
6125,0
22945,0
25583,0
22725,0
44289,1
15489,0
11249,0
6430,0
33852,1
7153,0
45508,0
17089,1
46180,0
12942,1
49553,0
39682,0
26435,1
27035,0
54539,0
40608,0
23613,0
15534,1
23872,0
36005,0
13108,1
28865,0
45813,0
3423,0
50169,0
13559,0
24014,0
11227,1
9054,0
40233,0
11318,0
18759,0
8975,0
11060,0
33137,0
20628,0
54090,0
50138,0
49646,0
28424,0
41380,0
25791,0
50508,0
50412,1
41489,0
25838,0
11467,0
54124,1
15607,0
18670,1
50313,0
42242,1
21164,0
6906,1
43631,0
30264,0
43901,0
60,0
43348,0
8854,0
24767,0
25153,0
17873,0
19447,0
19009,1
51921,0
43324,1
1525,0
20673,1
7373,0
40864,1
7649,0
11321,0
45560,0
48866,1
2750,0
3469,0
33596,0
36827,0
43675,0
48700,1
2067,0
13185,0
16739,0
43363,0
42748,0
15810,0
3711,1
22632,0
40150,0
14525,0
28436,0
141,0
46154,0
53567,0
50546,1
45115,0
1781,0
38308,0
10504,0
51209,0
9279,1
17499,0
54593,0
34487,0
50642,0
14376,0
17059,0
32512,1
29345,0
35551,0
44984,0
40444,0
50918,0
46984,1
41463,0
36870,0
48104,1
43185,0
21215,0
41942,0
23320,1
34809,0
48790,0
54934,0
5246,0
14140,1
15282,0
40888,0
19514,0
